ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy
ATM_0021,2023-04-29,51748,13731,0,0,118015,1,38260,2023,4,29,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ATM_0035,2022-03-20,67912,17636,0,0,90357,1,51345,2022,3,20,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0015,2023-08-30,53549,6306,0,0,89197,2,41506,2023,8,30,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
ATM_0024,2022-09-23,38998,9944,0,0,84595,5,33011,2022,9,23,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0039,2023-04-18,58152,15628,0,0,104862,1,42196,2023,4,18,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ATM_0019,2022-10-27,40696,11468,0,0,106531,3,27622,2022,10,27,4,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0030,2022-05-25,42300,8778,0,0,111117,0,32657,2022,5,25,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
ATM_0030,2022-07-28,47933,5821,0,0,123478,3,49837,2022,7,28,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0017,2023-10-30,34729,5256,0,1,101462,3,41061,2023,10,30,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0043,2022-03-04,32918,6730,0,0,75515,1,28133,2022,3,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0034,2022-01-17,29634,10701,0,0,86868,2,28248,2022,1,17,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0033,2022-11-29,63614,5878,0,0,115872,4,67516,2022,11,29,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ATM_0012,2022-12-07,36912,14319,0,0,111949,1,26463,2022,12,7,4,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
ATM_0029,2022-07-10,52353,5753,0,0,127419,2,44390,2022,7,10,3,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0009,2022-01-11,13970,0,0,0,72075,3,14092,2022,1,11,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
ATM_0005,2023-12-25,73597,17726,1,0,108660,3,62760,2023,12,25,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0027,2023-12-10,54698,3027,0,0,102013,4,55963,2023,12,10,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
ATM_0028,2023-06-01,36613,14687,0,0,129648,2,20675,2023,6,1,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0034,2023-06-20,64069,15379,0,0,102915,0,56448,2023,6,20,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
ATM_0045,2022-12-09,48177,5699,0,0,98357,0,51134,2022,12,9,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0044,2023-06-22,64801,13685,0,0,94021,5,50631,2023,6,22,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0006,2022-12-02,72643,12170,0,1,99682,2,79874,2022,12,2,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0013,2023-11-30,36682,9558,0,0,95924,4,30248,2023,11,30,4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0039,2023-04-20,37942,12929,0,0,126125,3,26431,2023,4,20,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0005,2023-08-24,31596,5124,0,0,115155,1,27868,2023,8,24,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ATM_0012,2023-05-04,43935,5916,0,0,114479,3,42350,2023,5,4,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0047,2022-07-31,45705,2816,0,0,111021,5,40695,2022,7,31,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
ATM_0010,2023-05-09,67889,4018,0,0,53671,2,56306,2023,5,9,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
ATM_0042,2023-05-17,59342,8480,0,0,95646,0,61400,2023,5,17,2,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
ATM_0028,2022-06-18,38709,17380,0,0,70475,0,35736,2022,6,18,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ATM_0019,2022-10-02,56673,13210,0,0,84806,2,52903,2022,10,2,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0012,2022-04-17,35137,6966,0,0,117746,1,22571,2022,4,17,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0002,2022-07-04,50521,1014,0,0,134941,0,54456,2022,7,4,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0018,2022-07-08,42049,7986,0,0,105115,0,34723,2022,7,8,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0028,2023-07-14,59376,14129,0,0,114860,1,59268,2023,7,14,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ATM_0006,2023-02-14,64014,3090,0,0,134995,2,60183,2023,2,14,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
ATM_0044,2022-01-12,26618,19624,0,0,93834,1,15152,2022,1,12,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
ATM_0027,2023-04-15,45495,4107,0,1,91655,4,52976,2023,4,15,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0015,2022-04-26,70561,13689,0,0,87103,3,48388,2022,4,26,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
ATM_0016,2023-07-23,39973,32395,0,0,120372,5,20783,2023,7,23,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
ATM_0026,2022-11-29,62916,15497,0,0,137632,4,48565,2022,11,29,4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
ATM_0047,2023-09-20,33352,4981,0,0,81121,5,33898,2023,9,20,3,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
ATM_0039,2022-08-19,54851,7165,0,0,141451,1,57791,2022,8,19,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0035,2022-03-31,78570,9967,0,0,139106,1,65971,2022,3,31,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0023,2023-10-30,72322,8910,0,1,87107,0,76285,2023,10,30,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ATM_0009,2023-03-17,50945,12618,0,0,75749,1,48170,2023,3,17,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0030,2022-06-20,56170,14787,0,1,75512,2,51146,2022,6,20,2,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATM_0040,2023-10-04,42285,14499,0,0,85592,4,37342,2023,10,4,4,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
ATM_0035,2023-03-22,41668,7537,0,0,109200,2,35187,2023,3,22,1,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
ATM_0049,2023-02-27,66680,18356,0,0,120543,5,45730,2023,2,27,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0046,2022-04-16,49747,13210,0,0,74252,0,37107,2022,4,16,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ATM_0024,2022-11-03,83609,5937,0,0,83450,4,81630,2022,11,3,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
ATM_0037,2022-02-05,34341,15433,0,0,113425,1,22694,2022,2,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ATM_0016,2022-07-31,70479,8983,0,1,123751,2,86443,2022,7,31,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
ATM_0005,2022-02-11,47754,5161,0,1,93934,2,59194,2022,2,11,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0004,2022-04-27,35479,7172,0,0,104018,1,34253,2022,4,27,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ATM_0026,2023-08-18,57674,2049,0,0,99652,1,49355,2023,8,18,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0011,2022-10-29,51990,7247,0,1,127642,1,49781,2022,10,29,4,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0001,2023-07-05,67820,5187,0,0,101640,0,70814,2023,7,5,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
ATM_0009,2022-10-03,47744,6955,0,0,76485,3,50300,2022,10,3,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0050,2022-12-08,49377,13325,0,1,122015,0,50370,2022,12,8,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0008,2022-05-27,39088,3897,0,0,91427,3,40264,2022,5,27,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0030,2022-11-13,66030,12744,0,0,92118,3,57667,2022,11,13,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0012,2023-09-02,36011,19294,0,0,105189,2,26634,2023,9,2,3,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0040,2022-04-11,50281,12586,0,0,112584,5,39506,2022,4,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATM_0015,2022-04-13,42387,14170,0,0,118236,1,37203,2022,4,13,2,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
ATM_0028,2022-10-08,39968,2915,0,0,111627,2,38581,2022,10,8,4,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0025,2022-04-16,43291,16093,0,0,92143,0,38175,2022,4,16,2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0029,2022-08-23,66609,20301,0,0,78639,5,35384,2022,8,23,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
ATM_0048,2023-06-30,54380,23743,0,0,101331,0,31984,2023,6,30,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0013,2022-06-20,50926,1463,0,0,122645,2,49225,2022,6,20,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0023,2022-01-11,68111,8217,0,0,86126,0,56202,2022,1,11,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
ATM_0038,2023-10-18,63188,11372,0,0,96341,4,59748,2023,10,18,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
ATM_0029,2023-05-12,56967,8201,0,0,94173,2,47632,2023,5,12,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ATM_0045,2022-09-15,57055,13273,0,1,111304,5,51788,2022,9,15,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0017,2023-10-06,36315,7687,0,0,106857,5,37310,2023,10,6,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
ATM_0001,2022-11-06,77276,7579,0,0,116095,5,78121,2022,11,6,4,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0025,2023-08-12,72730,13821,0,0,75174,4,61156,2023,8,12,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0038,2023-07-26,41412,4255,0,0,83620,1,33603,2023,7,26,3,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
ATM_0022,2023-04-24,60552,14972,0,0,100357,5,43485,2023,4,24,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0033,2023-01-03,87129,5921,0,0,80502,5,68761,2023,1,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
ATM_0028,2023-12-29,75106,17331,0,0,112661,0,71314,2023,12,29,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ATM_0048,2023-06-05,32315,7184,0,0,122442,2,31938,2023,6,5,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0020,2022-08-10,57119,10258,0,0,85943,1,57603,2022,8,10,3,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
ATM_0036,2022-06-12,48586,5571,0,0,94743,0,53006,2022,6,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ATM_0035,2022-07-07,36373,3417,0,0,113479,3,39456,2022,7,7,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0012,2023-07-20,27230,16424,0,0,96881,1,16108,2023,7,20,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
ATM_0042,2022-01-14,55686,7336,0,0,100400,2,39561,2022,1,14,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0006,2022-10-22,61101,8989,0,0,81258,4,61723,2022,10,22,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ATM_0045,2023-11-02,75275,0,0,0,121820,0,69504,2023,11,2,4,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0009,2023-02-24,53752,1158,0,0,111689,0,48558,2023,2,24,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
ATM_0038,2023-01-05,30223,13004,0,0,102789,2,28496,2023,1,5,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ATM_0042,2022-02-10,61736,13345,0,0,91581,5,40710,2022,2,10,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0049,2022-03-28,46845,5163,0,0,107809,4,47798,2022,3,28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0040,2022-07-01,66126,10567,0,0,104821,0,56520,2022,7,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0006,2023-08-30,52161,13948,0,0,86572,3,34375,2023,8,30,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ATM_0002,2023-06-26,75051,10154,0,0,149538,2,72639,2023,6,26,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0026,2022-10-15,45158,13534,0,1,125345,0,43401,2022,10,15,4,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0031,2023-03-23,44206,10331,0,0,115697,0,39087,2023,3,23,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
ATM_0001,2023-08-10,47349,13984,0,0,124093,2,38164,2023,8,10,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0028,2022-04-03,48355,14234,0,0,89679,5,34396,2022,4,3,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
ATM_0008,2022-07-30,40822,5938,0,0,118983,2,31236,2022,7,30,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
