ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Predicted_Demand,Safety_Buffer_Percentage,Current_Cash_Level,Cash_Shortage,Safety_Buffer_Amount,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0024,2023-11-09,49527,17547,0,0,40664,4,40926,2023,11,9,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,36249.0,0.15,8684,0,5437.0,41686.0,33002.0,Medium Risk,781.0
ATM_0025,2022-02-12,67204,9675,0,0,104158,1,57129,2022,2,12,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,59765.0,0.15,46629,0,8965.0,68729.0,22100.0,Medium Risk,1171.0
ATM_0027,2023-09-09,64789,11334,0,0,133571,4,43179,2023,9,9,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,55885.0,0.15,80116,0,8383.0,64268.0,0.0,Low Risk,3952.5
ATM_0050,2023-10-14,18139,6549,0,0,129316,0,10024,2023,10,14,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13230.0,0.15,117726,0,1985.0,15215.0,0.0,Low Risk,3952.5
ATM_0008,2023-02-06,66388,5590,0,0,88175,2,59065,2023,2,6,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,62189.0,0.15,27377,0,9328.0,71517.0,44140.0,Medium Risk,474.0
ATM_0041,2022-09-22,51521,6231,0,1,116855,1,55925,2022,9,22,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,53960.0,0.3,71565,0,16188.0,70148.0,0.0,Low Risk,3952.5
ATM_0034,2022-07-18,41919,9512,0,0,66332,3,36046,2022,7,18,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34612.0,0.15,33925,0,5192.0,39804.0,5879.0,Low Risk,1933.0
ATM_0018,2022-09-06,30122,20525,0,0,58769,4,8681,2022,9,6,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,15261.0,0.15,49172,0,2289.0,17550.0,0.0,Low Risk,3952.5
ATM_0044,2022-10-30,37997,4479,0,0,80841,3,33842,2022,10,30,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,34603.0,0.15,47323,0,5190.0,39793.0,0.0,Low Risk,3952.5
ATM_0020,2022-06-12,79278,10389,0,0,123658,2,69865,2022,6,12,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,71601.0,0.15,54769,0,10740.0,82341.0,27572.0,Medium Risk,954.0
ATM_0047,2023-06-26,57604,8477,0,0,126142,0,56168,2023,6,26,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,51407.0,0.15,77015,0,7711.0,59118.0,0.0,Low Risk,3952.5
ATM_0030,2022-02-11,72258,7654,0,1,89936,1,66084,2022,2,11,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,74536.0,0.3,25332,0,22361.0,96897.0,71565.0,High Risk,95.0
ATM_0023,2023-01-18,34795,12144,0,0,70879,5,28096,2023,1,18,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,26166.0,0.15,48228,0,3925.0,30091.0,0.0,Low Risk,3952.5
ATM_0044,2023-01-13,25081,17749,0,0,110272,1,16966,2023,1,13,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,11769.0,0.15,102940,0,1765.0,13535.0,0.0,Low Risk,3952.5
ATM_0047,2022-01-24,61245,15631,1,0,98027,2,53186,2022,1,24,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,54706.0,0.25,52413,0,13676.0,68382.0,15969.0,Low Risk,1419.0
ATM_0019,2023-06-10,67111,11465,0,0,111710,1,47307,2023,6,10,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,58589.0,0.15,56064,0,8788.0,67377.0,11313.0,Low Risk,1676.0
ATM_0036,2023-12-16,24930,5768,0,0,134882,3,17086,2023,12,16,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,20534.0,0.15,115720,0,3080.0,23614.0,0.0,Low Risk,3952.5
ATM_0040,2023-12-15,44613,3497,0,0,128677,2,46696,2023,12,15,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,41411.0,0.15,87561,0,6212.0,47623.0,0.0,Low Risk,3952.5
ATM_0016,2022-07-29,39564,7499,0,1,110640,1,42318,2022,7,29,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41293.0,0.3,78575,0,12388.0,53681.0,0.0,Low Risk,3952.5
ATM_0034,2022-09-21,64045,9036,0,0,84543,1,66810,2022,9,21,3,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,58174.0,0.15,29534,0,8726.0,66900.0,37366.0,Medium Risk,622.0
ATM_0007,2022-04-03,48290,8300,0,0,139058,5,32994,2022,4,3,2,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,41768.0,0.15,99068,0,6265.0,48034.0,0.0,Low Risk,3952.5
ATM_0008,2023-07-12,31616,10674,0,1,99633,4,27834,2023,7,12,3,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,30317.0,0.3,78691,0,9095.0,39412.0,0.0,Low Risk,3952.5
ATM_0006,2023-10-09,48238,14365,0,0,112179,5,36501,2023,10,9,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,37406.0,0.15,78306,0,5611.0,43017.0,0.0,Low Risk,3952.5
ATM_0021,2022-08-20,54496,1721,0,0,112926,0,51182,2022,8,20,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,52492.0,0.15,60151,0,7874.0,60366.0,215.0,Low Risk,2233.0
ATM_0049,2023-09-19,72117,7003,0,1,124708,3,80628,2023,9,19,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,73707.0,0.3,59594,0,22112.0,95820.0,36226.0,Medium Risk,666.0
ATM_0033,2023-02-21,56206,11212,0,1,101364,0,56369,2023,2,21,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,55183.0,0.3,56370,0,16555.0,71737.0,15367.0,Low Risk,1445.0
ATM_0002,2023-08-24,62269,9649,0,0,114508,4,46081,2023,8,24,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,54094.0,0.15,61888,0,8114.0,62208.0,320.0,Low Risk,2225.0
ATM_0009,2023-09-04,50110,4585,0,0,61494,3,37068,2023,9,4,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,46834.0,0.15,15969,0,7025.0,53859.0,37890.0,Medium Risk,613.0
ATM_0041,2023-12-21,60906,12895,0,0,109341,5,46309,2023,12,21,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,50677.0,0.15,61330,0,7602.0,58278.0,0.0,Low Risk,3952.5
ATM_0027,2022-01-04,28533,9649,0,0,93049,1,14755,2022,1,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,20970.0,0.15,74165,0,3145.0,24115.0,0.0,Low Risk,3952.5
ATM_0004,2022-03-20,37365,9600,0,0,87767,4,30405,2022,3,20,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,29815.0,0.15,60002,0,4472.0,34287.0,0.0,Low Risk,3952.5
ATM_0041,2023-08-12,32954,11158,0,0,86879,1,24586,2023,8,12,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,25456.0,0.15,65083,0,3818.0,29275.0,0.0,Low Risk,3952.5
ATM_0026,2023-06-27,66674,2244,0,0,130103,3,64774,2023,6,27,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,64695.0,0.15,65673,0,9704.0,74399.0,8726.0,Low Risk,1798.0
ATM_0013,2022-06-24,69843,7241,0,0,62675,0,61562,2022,6,24,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,64886.0,0.15,73,0,9733.0,74619.0,74546.0,High Risk,74.0
ATM_0016,2023-04-08,38595,9997,0,0,100682,0,28282,2023,4,8,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,31179.0,0.15,72084,0,4677.0,35856.0,0.0,Low Risk,3952.5
ATM_0017,2022-02-07,51083,7189,0,0,71558,5,48815,2022,2,7,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,46168.0,0.15,27664,0,6925.0,53093.0,25429.0,Medium Risk,1019.0
ATM_0003,2023-01-11,53225,5951,0,0,74975,3,59578,2023,1,11,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,48734.0,0.15,27701,0,7310.0,56044.0,28343.0,Medium Risk,920.0
ATM_0028,2022-02-17,45737,17838,0,0,112911,0,32263,2022,2,17,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,32525.0,0.15,85012,0,4879.0,37404.0,0.0,Low Risk,3952.5
ATM_0003,2022-07-17,60559,10603,0,0,113246,3,46784,2022,7,17,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,52414.0,0.15,63290,0,7862.0,60276.0,0.0,Low Risk,3952.5
ATM_0026,2023-09-15,60844,16188,0,0,77635,0,46697,2023,9,15,3,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,49464.0,0.15,32979,0,7420.0,56884.0,23905.0,Medium Risk,1090.0
ATM_0021,2022-08-06,62328,5909,0,0,102460,2,50886,2022,8,6,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,58019.0,0.15,46041,0,8703.0,66722.0,20681.0,Medium Risk,1222.0
ATM_0023,2022-02-23,56497,1981,0,0,71121,4,45563,2022,2,23,1,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,54960.0,0.15,16605,0,8244.0,63204.0,46599.0,Medium Risk,425.0
ATM_0007,2023-05-13,50289,9888,0,0,106871,4,48538,2023,5,13,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,42724.0,0.15,66470,0,6409.0,49133.0,0.0,Low Risk,3952.5
ATM_0014,2023-06-22,78128,10522,0,0,111963,0,61376,2023,6,22,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,70097.0,0.15,44357,0,10515.0,80612.0,36255.0,Medium Risk,664.0
ATM_0016,2022-11-08,35367,10357,0,1,97823,2,26965,2022,11,8,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,34325.0,0.3,72813,0,10297.0,44622.0,0.0,Low Risk,3952.5
ATM_0020,2022-09-01,65494,3450,0,0,54335,3,65944,2022,9,1,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,63094.0,0.15,0,7709,9464.0,72559.0,72559.0,High Risk,89.0
ATM_0003,2022-08-06,46798,16161,0,0,108747,0,32731,2022,8,6,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34755.0,0.15,78110,0,5213.0,39968.0,0.0,Low Risk,3952.5
ATM_0007,2023-11-15,46440,15139,0,0,92159,4,27671,2023,11,15,4,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,34582.0,0.15,60858,0,5187.0,39769.0,0.0,Low Risk,3952.5
ATM_0004,2023-06-04,50424,13116,0,0,132742,2,33750,2023,6,4,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,40430.0,0.15,95434,0,6064.0,46494.0,0.0,Low Risk,3952.5
ATM_0019,2023-08-11,49000,0,0,0,106738,2,40846,2023,8,11,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,49803.0,0.15,57738,0,7470.0,57274.0,0.0,Low Risk,3952.5
ATM_0038,2022-06-19,56784,18378,0,0,96120,4,33255,2022,6,19,2,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,43174.0,0.15,57714,0,6476.0,49650.0,0.0,Low Risk,3952.5
ATM_0037,2023-01-20,44653,2374,0,0,96104,0,35500,2023,1,20,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,43064.0,0.15,53825,0,6460.0,49523.0,0.0,Low Risk,3952.5
ATM_0034,2022-10-30,45420,10416,0,0,93332,5,28761,2022,10,30,4,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,37524.0,0.15,58328,0,5629.0,43152.0,0.0,Low Risk,3952.5
ATM_0037,2022-09-12,45027,10401,0,0,100810,0,29818,2022,9,12,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,37720.0,0.15,66184,0,5658.0,43378.0,0.0,Low Risk,3952.5
ATM_0050,2023-05-28,61417,9095,0,0,85706,1,58907,2023,5,28,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,54847.0,0.15,33384,0,8227.0,63074.0,29690.0,Medium Risk,873.0
ATM_0013,2022-04-21,36309,8606,0,0,92250,3,35890,2022,4,21,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,29530.0,0.15,64547,0,4430.0,33960.0,0.0,Low Risk,3952.5
ATM_0026,2023-08-01,46292,1449,0,0,120743,4,40030,2023,8,1,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,44017.0,0.15,75900,0,6603.0,50620.0,0.0,Low Risk,3952.5
ATM_0031,2022-06-08,15963,5114,0,0,95146,0,10721,2022,6,8,2,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,12810.0,0.15,84297,0,1922.0,14732.0,0.0,Low Risk,3952.5
ATM_0042,2023-03-29,88704,6551,0,0,98935,4,72465,2023,3,29,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,83800.0,0.15,16782,0,12570.0,96370.0,79588.0,High Risk,47.0
ATM_0039,2022-08-14,47975,6411,0,1,77924,4,54477,2022,8,14,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,50784.0,0.3,36360,0,15235.0,66020.0,29660.0,Medium Risk,874.0
ATM_0009,2023-11-05,53893,12871,0,0,90052,3,45378,2023,11,5,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,44497.0,0.15,49030,0,6675.0,51172.0,2142.0,Low Risk,2119.0
ATM_0043,2022-05-01,52009,6941,0,0,90062,0,46704,2022,5,1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,47301.0,0.15,44994,0,7095.0,54396.0,9402.0,Low Risk,1770.0
ATM_0036,2022-05-31,51108,6944,0,0,83352,3,48879,2022,5,31,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,45408.0,0.15,39188,0,6811.0,52219.0,13031.0,Low Risk,1591.0
ATM_0043,2022-09-30,44011,14534,0,0,92481,2,26436,2022,9,30,3,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,32754.0,0.15,63004,0,4913.0,37667.0,0.0,Low Risk,3952.5
ATM_0027,2023-10-08,53917,13958,0,0,88561,3,44630,2023,10,8,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,43605.0,0.15,48602,0,6541.0,50146.0,1544.0,Low Risk,2156.5
ATM_0007,2023-11-20,40383,18294,0,0,119691,4,37277,2023,11,20,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26624.0,0.15,97602,0,3994.0,30618.0,0.0,Low Risk,3952.5
ATM_0022,2022-05-04,61860,13936,0,0,109191,4,64665,2022,5,4,2,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,51778.0,0.15,61267,0,7767.0,59544.0,0.0,Low Risk,3952.5
ATM_0010,2022-09-04,80266,10219,0,0,111545,0,65669,2022,9,4,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,72902.0,0.15,41498,0,10935.0,83838.0,42340.0,Medium Risk,519.0
ATM_0011,2023-05-05,28236,16370,0,0,48949,4,15442,2023,5,5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,16813.0,0.15,37083,0,2522.0,19335.0,0.0,Low Risk,3952.5
ATM_0026,2023-02-03,37530,7545,0,0,127697,4,28382,2023,2,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,32139.0,0.15,97712,0,4821.0,36960.0,0.0,Low Risk,3952.5
ATM_0013,2022-03-18,55949,5834,0,0,121319,0,61052,2022,3,18,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,51484.0,0.15,71204,0,7723.0,59207.0,0.0,Low Risk,3952.5
ATM_0004,2022-03-09,31959,5049,0,0,83498,0,24103,2022,3,9,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,28241.0,0.15,56588,0,4236.0,32477.0,0.0,Low Risk,3952.5
ATM_0019,2023-10-07,50696,10389,0,0,130881,1,32078,2023,10,7,4,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,42991.0,0.15,90574,0,6449.0,49440.0,0.0,Low Risk,3952.5
ATM_0041,2023-06-19,55775,0,0,1,105252,5,73464,2023,6,19,2,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,63055.0,0.3,49477,0,18916.0,81971.0,32494.0,Medium Risk,802.0
ATM_0010,2022-02-21,28249,5170,0,0,83756,0,21843,2022,2,21,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,24674.0,0.15,60677,0,3701.0,28375.0,0.0,Low Risk,3952.5
ATM_0032,2023-03-28,53052,2945,0,0,107133,0,49897,2023,3,28,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,50403.0,0.15,57026,0,7560.0,57963.0,937.0,Low Risk,2189.0
ATM_0046,2023-04-05,83554,0,0,0,93981,5,93432,2023,4,5,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,83658.0,0.15,10427,0,12549.0,96207.0,85780.0,High Risk,23.0
ATM_0009,2023-09-03,51160,14446,0,0,150921,5,50613,2023,9,3,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,40107.0,0.15,114207,0,6016.0,46123.0,0.0,Low Risk,3952.5
ATM_0032,2023-10-03,75684,7387,0,1,70977,4,86598,2023,10,3,4,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,77449.0,0.3,2680,0,23235.0,100684.0,98004.0,High Risk,6.0
ATM_0045,2023-09-09,43907,5265,0,0,109026,0,47383,2023,9,9,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,40066.0,0.15,70384,0,6010.0,46075.0,0.0,Low Risk,3952.5
ATM_0013,2022-07-23,32282,9496,0,0,81073,2,23187,2022,7,23,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,24999.0,0.15,58287,0,3750.0,28749.0,0.0,Low Risk,3952.5
ATM_0023,2022-06-25,45083,9791,0,1,100318,0,42038,2022,6,25,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,45437.0,0.3,65026,0,13631.0,59068.0,0.0,Low Risk,3952.5
ATM_0030,2023-07-12,52707,8159,0,0,91848,5,54057,2023,7,12,3,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,46009.0,0.15,47300,0,6901.0,52910.0,5610.0,Low Risk,1941.0
ATM_0007,2022-03-22,40302,14233,0,0,100379,3,22902,2022,3,22,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,29770.0,0.15,74310,0,4465.0,34235.0,0.0,Low Risk,3952.5
ATM_0016,2023-06-10,42181,13190,0,0,104254,3,39168,2023,6,10,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,32581.0,0.15,75263,0,4887.0,37468.0,0.0,Low Risk,3952.5
ATM_0008,2022-07-14,58198,15787,0,0,119322,2,48344,2022,7,14,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,46079.0,0.15,76911,0,6912.0,52991.0,0.0,Low Risk,3952.5
ATM_0017,2023-08-30,57369,2981,0,0,118985,0,47675,2023,8,30,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,54787.0,0.15,64597,0,8218.0,63005.0,0.0,Low Risk,3952.5
ATM_0010,2023-02-10,48135,9606,0,0,126111,3,38594,2023,2,10,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,40521.0,0.15,87582,0,6078.0,46599.0,0.0,Low Risk,3952.5
ATM_0018,2022-10-19,39300,18673,0,0,78590,0,18703,2022,10,19,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,25183.0,0.15,57963,0,3778.0,28961.0,0.0,Low Risk,3952.5
ATM_0026,2023-04-27,48529,14049,0,1,133425,5,46055,2023,4,27,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,44501.0,0.3,98945,0,13350.0,57851.0,0.0,Low Risk,3952.5
